	created_at	full_text
2950	Sat Nov 25 18:47:07 +0000 2017	Η αριστερή και προοδευτική ιδεολογία θέτει ως επιτακτική την ανάγκη να κάνουμε πιο ανθρώπινο αυτόν τον κόσμο. Στηρίζοντας τους αδύναμους. Εξασφαλίζοντας το δικαίωμα όλων στην δικαιοσύνη, την αλληλεγγύη και την αξιοπρέπεια.
2951	Sat Nov 25 18:43:40 +0000 2017	Αντιλήψεις, πιο παλιές και από το δουλεμπόριο του 18ου αιώνα, πλασάρονται ως φρέσκες και καινοτόμες. Αντί να αντιμετωπίζουν τις τεράστιες ανισότητες και τα προβλήματα κοινωνικής συνοχής, που οξύνθηκαν με την κρίση του 2008, τις διευρύνουν.
2952	Sat Nov 25 18:39:26 +0000 2017	"Η Δημοκρατία δεν πρέπει να είναι θεσμός που εξισορροπεί συμφέροντα και αποκοιμίζει συνειδήσεις, αλλά εργαλείο επιβολής της θέλησης των πολλών. 
Είναι ένας διαρκής αγώνα, να κερδίσουμε συνειδήσεις και να ξαναβάλουμε τις μάζες στο πεδίο της πολιτικής πάλης."
2953	Sat Nov 25 18:36:34 +0000 2017	Η θέληση των κοινωνιών για αλλαγή υπάρχει. https://t.co/GgzBSvcsAP
2954	Sat Nov 25 18:33:11 +0000 2017	"Κάθε κυρίαρχη κατάσταση αντλεί νομιμοποίηση από την αίσθηση που δημιουργεί ότι αποτελεί την μοναδική εναλλακτική λύση. 
Αν ήταν έτσι, η ιστορία δεν θα είχε προχωρήσει. 
Θα είχαμε μείνει στο δουλεμπόριο και τις αποικίες, στην εξαθλιωμένη εργατική τάξη και την παιδική εργασία."
2955	Sat Nov 25 18:31:35 +0000 2017	Η κυβέρνηση αγωνίζεται να βγάλει την χώρα από την επιτροπεία, να εκσυγχρονίσει τις κρατικές δομές, να εξαλείψει τις πελατειακές σχέσεις και την διαφθορά. Τα αποτελέσματα της ανάκαμψης πρέπει να μετασχηματιστούν σε θέσεις αξιοπρεπούς εργασίας και στην κοινωνική προστασία.
2956	Sat Nov 25 18:27:37 +0000 2017	Οι κοινωνικές ανισότητες αυξήθηκαν σε όλες τις ευρωπαϊκές χώρες που χτυπήθηκαν από την κρίση. Ένας στους τέσσερις Ευρωπαίους βρίσκεται αντιμέτωπος με την φτώχεια ή απειλείται άμεσα από αυτήν. Η κατάσταση αυτή επιβαρύνει πολύ περισσότερο τις χώρες του Νότου.
2957	Sat Nov 25 18:23:56 +0000 2017	Η απελευθέρωση των αγορών μπορεί να δημιούργησε πλούτο, αλλά δημιούργησε και τεράστιες ανισότητες. Η πραγματικότητα είναι ότι χωρίς αναδιανομή του πλούτου δεν μπορείς να δημιουργήσεις κοινωνική ευημερία.
2958	Sat Nov 25 18:15:53 +0000 2017	Η ανασφάλεια, η φτώχεια, η απουσία προσδοκιών για εκατοντάδες εκατομμύρια ανθρώπων, δημιουργούν ένα κενό, εντός του οποίου βρίσκει έδαφος ανάπτυξης ο θρησκευτικός φανατισμός και η μισαλλοδοξία, οι εθνικισμοί, ο ανοιχτός ή συγκαλυμμένος φασισμός, η λαϊκιστική ακροδεξιά.
2959	Sat Nov 25 18:13:13 +0000 2017	"#LIVE: Ομιλία στις εργασίες του Ευρωπαϊκού Συνεδρίου για τις Ανισότητες, το οποίο συνδιοργανώνουν το Ινστιτούτο «Ν. Πουλαντζάς» και το transform!europe, στο Μέγαρο Μουσικής Αθηνών. 
https://t.co/jAw0qgb2II https://t.co/JHlRaTmG3E"
2960	Mon Nov 20 18:55:48 +0000 2017	Έχει έρθει η ώρα να μπει στο προσκήνιο η κοινωνική πλειοψηφία. Όχι οι άνθρωποι των #ParadisePapers, των #PanamaPapers, των λιστών της φοροδιαφυγής και των offshore. Ομιλία στη #vouli. https://t.co/i3BFK3V9mF (2/2)
2961	Mon Nov 20 18:53:38 +0000 2017	Η απόδοση του κοινωνικού μερίσματος φέτος καθώς και η ενίσχυση προς τους χαμηλοσυνταξιούχους πέρυσι, αποτελούν κατά κανόνα μια πράξη δικαιοσύνης. (1/2) https://t.co/TWPDvdHw7P
2962	Mon Nov 20 18:32:26 +0000 2017	Επιτίθενται με ψεύτικα στοιχεία, ότι δήθεν περικόψαμε δαπάνες από την υγεία ενώ για πρώτη φορά ανοίγουν νοσοκομεία και γίνονται προσλήψεις προσωπικού. Γιατί δεν λέει ο κ. Μητσοτάκης που θα βρει τα χρήματα για μειώσεις φόρων; Από απολύσεις &amp; μειώσεις μισθών-συντάξεων;
2963	Mon Nov 20 18:20:38 +0000 2017	Μας κατηγορεί με προκλητικό τρόπο επειδή αποκτήσαμε τη δυνατότητα να αποδώσουμε στους πολίτες μέσα σε δύο χρόνια, ποσό μεγαλύτερο των 2 δις, με την οικονομία να ανακάμπτει, πτώση της ανεργίας και 20 δις λιγότερες επιβαρύνσεις από αυτές που οι ίδιοι είχαν δεσμευτεί από το 2014.
2964	Mon Nov 20 18:16:42 +0000 2017	Η αντιπολίτευση μας κατηγορεί για υπερφορολόγηση, όμως όργιο υπερφορολόγησης βίωσαν οι πολίτες επί των ημερών ΝΔ-ΠΑΣΟΚ. Μέσα σε μια πενταετία, πάρθηκαν μέτρα ύψους 65 δις: 30 δις περικοπές δαπανών και 35 δις φόροι, όπως οι αυξήσεις στο ΦΠΑ, ο Ένφια, το τέλος επιτηδεύματος κ.α.
2965	Mon Nov 20 18:06:21 +0000 2017	Ο προϋπολογισμός θα καταγράψει φέτος πρωτογενές πλεόνασμα που θα ξεπερνά κατά πολύ το στόχο του 1,75%. Η χώρα ανέκτησε πρόσβαση στις αγορές με πολύ ευνοϊκότερους όρους από το πυροτέχνημα του 2014, ενώ σε εξέλιξη βρίσκεται η δεύτερη έξοδος στις αγορές.
2966	Mon Nov 20 18:05:13 +0000 2017	Σήμερα βρισκόμαστε σε μια περίοδο που η χώρα αλλάζει σελίδα. Το σύνολο των δεικτών βρίσκονται σε ανάκαμψη και η χώρα αναμένεται να καταγράψει, για πρώτη χρονιά μετά από μια δεκαετία, ρυθμούς ανάπτυξης κοντά στο 2%, στο τέλος του έτους.
2967	Mon Nov 20 18:00:44 +0000 2017	Το κρίσιμο είναι να ενισχύσουμε την αντιπλημμυρική προστασία. Να επιταχυνθούν δηλαδή τα έργα τα οποία είναι απαραίτητα ώστε να αποφύγουμε παρόμοιες καταστάσεις στο μέλλον. Πρόκειται για θέμα που είναι πρωτίστως θέμα πολιτικής βούλησης και δευτερευόντως διοικητικό. https://t.co/ZDPMEyie8f
2968	Mon Nov 20 17:53:51 +0000 2017	Μέσα σε διάστημα μικρότερο των τριών ετών, έχει ξεκινήσει μια προσπάθεια να γίνουν τα απαραίτητα έργα που για δεκαετίες, όχι απλά έμεναν στα συρτάρια, αλλά δεν ενδιέφεραν καν να προχωρήσουν.
2969	Mon Nov 20 17:51:39 +0000 2017	Τα τεχνικά κλιμάκια πραγματοποιούν αυτοψία για την καταγραφή των ζημιών στον Δήμο Μάνδρας-Ειδυλλίας και Νέας Περάμου. Με την ολοκλήρωση, θα εκκινήσει άμεσα η διαδικασία αποζημιώσεων.
2970	Mon Nov 20 17:50:39 +0000 2017	Σε συνέχεια της δέσμευσής μας απέναντι στους κατοίκους των περιοχών που επλήγησαν από τα ακραία καιρικά φαινόμενα, προχωρήσαμε και στη διανομή έκτακτης -πέραν δηλαδή της διά του νόμου προβλεπόμενης αποζημίωσης για κατοικίες και επιχειρήσεις που υπέστησαν ζημιές. https://t.co/bV46fUF8eb
2971	Mon Nov 20 17:43:57 +0000 2017	Η τεράστια καταστροφή στη Δυτική Αττική κατέδειξε, με τον πιο τραγικό τρόπο, τις εγκληματικές και ασυγχώρητες πολιτικές επιλογές δεκαετιών στον τομέα της δόμησης και της χωροταξίας.
2972	Mon Nov 20 17:43:27 +0000 2017	RT @PrimeministerGR: #LIVE: Σήμερα η Εθνική Αντιπροσωπεία καλείται να επικυρώσει μια πράξη βαθιάς κοινωνικής δικαιοσύνης: Την διανομή της υ…
2973	Mon Nov 20 09:41:40 +0000 2017	Ελπίζω η εκλογή της να συμβάλει στη βελτίωση των σχέσεων και στον διάλογο μεταξύ των προοδευτικών δυνάμεων στη χώρα μας, όπως ήδη γίνεται σε όλη την Ευρώπη.
2974	Mon Nov 20 09:40:59 +0000 2017	"Τηλεφώνησα πριν λίγο στη Φώφη Γεννηματά προκειμένου να την συγχαρώ για τη χθεσινή της εκλογή και να της ευχηθώ επιτυχία στα καθήκοντα της. 
Η σημαντική συμμετοχή πολιτών σε πολιτικές διεργασίες είναι ένα θετικό μήνυμα για το πολιτικό μας σύστημα."
2975	Fri Nov 17 13:50:35 +0000 2017	Η εξέγερση του Νοέμβρη εξακολουθεί να εγείρει συνειδήσεις και να φωτίζει τους κοινωνικούς αγώνες του σήμερα. https://t.co/4nOFwNOmqr https://t.co/FAFzsQ6l6m
2976	Wed Nov 08 13:40:31 +0000 2017	Η ολοκλήρωση του προγράμματος, η έξοδος της χώρας από την επιτήρηση, η επιστροφή στην ανάπτυξη είναι πλέον άμεσοι και ορατοί στόχοι. Η εμβληματική στιγμή της απελευθέρωσης δυνάμεων, δυνατοτήτων, κοινωνικών και οικονομικών, πλησιάζει. https://t.co/5mPTrLS0Cg
2977	Wed Nov 08 13:15:11 +0000 2017	Οι φορολογικοί παράδεισοι οδηγούν σε πολιτική κόλαση. Περιμένουμε, μαζί με τον ελληνικό λαό, πειστικές εξηγήσεις. #ParadisePapers https://t.co/Apss4p1aYH
2978	Wed Nov 08 12:53:19 +0000 2017	Βγάζουμε τη χώρα από τη κρίση προωθώντας παράλληλα σημαντικές θεσμικές τομές. https://t.co/svLm2uyMxM
2979	Wed Nov 08 10:19:11 +0000 2017	Η κυβέρνηση θα αναλάβει πρωτοβουλίες, τόσο σε διεθνές επίπεδο, όσο και σε επίπεδο Ευρωπαϊκής Ένωσης, προκειμένου να αντιμετωπιστεί δραστικά και ολοκληρωμένα αυτή η αρπαγή πλούτου.​ Ενθαρρύνουμε τα κινήματα αντίστασης ενάντια σε αυτό το αίσχος.
2980	Wed Nov 08 10:17:27 +0000 2017	Είναι εξοργιστικό, όταν μέσα στις λίστες της χρυσής ντροπής φιγουράρουν ονόματα και αποκαλύψεις, που ρίχνουν βαριά σκιά στο πολιτικό προσωπικό της χώρας.​ Δεν μιλάμε για κόμματα - μιλάμε για κομμάτια και θρύψαλα κάθε έννοιας ήθους και πολιτικής καθαρότητας. #vouli #ParadisePapers
2981	Wed Nov 08 10:15:00 +0000 2017	Η κυβέρνησή εγγυάται την ασφάλεια του συνόλου των πολιτών καθώς και τα ατομικά και κοινωνικά δικαιώματα και τις ελευθερίες καθενός ξεχωριστά. Όσο γρηγορότερα σταματήσουν τα μικροπολιτικά παιχνίδια με σοβαρά θέματα, όπως η ασφάλεια των πολιτών, τόσο το καλύτερο για τον τόπο #vouli https://t.co/UMj0jL1kGS
2982	Wed Nov 08 10:06:07 +0000 2017	Η θετική εικόνα που έχει διαμορφωθεί στην χώρα, τόσο σε ότι αφορά την πορεία του Προγράμματος και της οικονομίας, όσο και την γενικότερη πορεία του κυβερνητικού έργου, προκαλεί ένα είδος πολιτικού, ακροδεξιού, τυχοδιωκτικού αμόκ στην ΝΔ του κ. Μητσοτάκη.
2983	Wed Nov 08 10:01:29 +0000 2017	Η απόδοση της οικονομίας και η υπέρβαση των στόχων του προγράμματος, μας επιτρέπουν να προχωρήσουμε και φέτος στην διανομή του κοινωνικού μερίσματος, για την στήριξη των πιο αδύναμων και ευάλωτων κοινωνικών ομάδων.
2984	Wed Nov 08 10:00:36 +0000 2017	Η τρίτη αξιολόγηση θα κλείσει χωρίς πρόσθετα μέτρα, με τους εργαζόμενους να επανέρχονται πρώτοι στη σειρά κατάταξης κατά την εξόφληση οφειλών επιχειρήσεων, με διάσωση του @EDOEAP με συμφωνία για την ρύθμιση οφειλών ελευθ. επαγγελματιών στα πλαίσια του εξωδικαστικού συμβιβασμού.
2985	Wed Nov 08 09:52:39 +0000 2017	Όλοι ανεξαιρέτως οι οικονομικοί δείκτες δείχνουν ότι η προοπτική ανάκαμψης εδραιώνεται πλέον σε στέρεες βάσεις. Έχουμε άνοδο της οικονομικής εμπιστοσύνης, των εξαγωγών, των επενδύσεων, βελτίωση της ανταγωνιστικότητας και αναθέρμανση της οικονομικής δραστηριότητας.
2986	Wed Nov 08 09:47:52 +0000 2017	Εδώ και δυόμισι χρόνια, από τη θέση της πλειοψηφίας και της κυβέρνησης δίνουμε έναν δύσκολο αγώνα: Να αντιμετωπίσουμε τις ολέθριες συνέπειες που είχε στην οικονομία και την κοινωνία μια περίοδος ιδιαίτερα σκληρών και αποτυχημένων, προγραμμάτων.
2987	Wed Nov 08 09:43:44 +0000 2017	#LIVE: Ομιλία στη συνεδρίαση της Κοινοβουλευτικής Ομάδας του ΣΥΡΙΖΑ. https://t.co/uxjJUN2k4x https://t.co/La1rlRokg7
2988	Fri Nov 03 17:56:23 +0000 2017	Για την εγκληματικότητα στο κέντρο της Αθήνας &amp; την περιοχή των Εξαρχείων τα στοιχεία της ΕΛ.ΑΣ. είναι αποκαλυπτικά. https://t.co/Xu52qjEIUX https://t.co/hJQhDVKtDJ
2989	Fri Nov 03 12:24:44 +0000 2017	Τριτολογία στη #Βουλή στο πλαίσιο επίκαιρης ερώτησης για τη δημόσια ασφάλεια. https://t.co/36d1YCZU7M
2990	Fri Nov 03 11:36:23 +0000 2017	Ο κ. Μητσοτάκης αρνήθηκε να δώσει απαντήσεις σε μια σειρά από σοβαρά ζητήματα ανομίας που έθεσα σήμερα στη #Βουλή. https://t.co/o5390BJh2v
2991	Fri Nov 03 11:09:32 +0000 2017	Ομιλία στη #Βουλή, στο πλαίσιο επίκαιρης ερώτησης για τη δημόσια ασφάλεια. https://t.co/x9LV93MB7v (2/2)
2992	Fri Nov 03 11:08:11 +0000 2017	Η ΝΔ πολιτεύεται με την ελπίδα ότι θα εγείρει συντηρητικά αντανακλαστικά επειδή δεν έχει πρόταση για τα κρίσιμα ζητήματα της περιόδου. (1/2)
2993	Fri Nov 03 10:06:29 +0000 2017	Ανομία και εγκληματικότητα είναι και οι εκβιαστές, οι λαθρέμποροι χρυσού, η Siemens και τα «δώρα» σε πολιτικούς, η διαφθορά.
2994	Fri Nov 03 09:53:53 +0000 2017	Δευτερολογία στη #Βουλή στο πλαίσιο επίκαιρης ερώτησης για τη δημόσια ασφάλεια. https://t.co/DiW2k0thet
2995	Fri Nov 03 09:37:47 +0000 2017	Αυτό ακριβώς αφήνει πίσω της η σημερινή κυβέρνηση και η ΕΛΑΣ, η οποία τα τελευταία χρόνια έχει καταφέρει σημαντικές επιτυχίες στο έργο της.
2996	Fri Nov 03 09:37:24 +0000 2017	Ευτυχώς, οι μέρες αυτές τελείωσαν. Και η Αθήνα είναι πλέον ασφαλέστερη και η ΕΛΑΣ αξιοποιεί το δυναμικό της με τον καλύτερο δυνατό τρόπο.
2997	Fri Nov 03 09:32:04 +0000 2017	Το περίφημο δόγμα της μηδενικής ανοχής δεν είχε καμία απολύτως σχέση με τη μείωση της εγκληματικότητας. Ήταν μια ιδεολογική-πολιτική επιλογή
2998	Fri Nov 03 09:31:11 +0000 2017	Κατά την τριετία 2012-2014 μετέτρεψαν την Αθήνα σε σιδηρόφρακτη πόλη. Επί των ημερών τους η καταστολή ξεπέρασε κάθε προηγούμενο.
2999	Fri Nov 03 09:29:40 +0000 2017	Τι έκανε η κυβέρνηση ΝΔ-ΠΑΣΟΚ; Προσαγωγές στο σωρό. Ανθρώπους που συμμετείχαν σε διαδηλώσεις, που στη λογική τους είναι εν δυνάμει κακοποιοί
3000	Fri Nov 03 09:27:01 +0000 2017	Οι συλλήψεις στην περιοχή έγιναν στοχευμένα, εξαρθρώνοντας κυκλώματα υψηλής παραβατικότητας, ξηλώνοντας από τη ρίζα τη δράση συμμοριών.
3001	Fri Nov 03 09:26:03 +0000 2017	Κατά την τριετία 2015-2017 έχουμε 28% περισσότερες συλλήψεις αλλά 87% λιγότερες προσαγωγές. Το αντίθετο γινόταν την περίοδο 2012-2014.
3002	Fri Nov 03 09:23:29 +0000 2017	"Για τα Εξάρχεια που τόσο απασχολούν τη αντιπολίτευση είναι 13% μειωμένες οι επιθέσεις σε πρόσωπα &amp; πολ. γραφεία &amp; 
88% σε καταστήματα-σπίτια"
3003	Fri Nov 03 09:21:06 +0000 2017	Επιθέσεις σε βάρος τραπεζών: 262 επί των ημερών ΝΔ-ΠΑΣΟΚ, 31 από το 2015. Εμπρησμοί οχημάτων: 232 επί των ημερών σας, 72 από το 2015.
3004	Fri Nov 03 09:20:42 +0000 2017	Σύμφωνα με τα στοιχεία της ΕΛΑΣ, είχαμε 325 επιθέσεις σε βάρος καταστημάτων και οικιών επί των ημερών ΝΔ-ΠΑΣΟΚ, αλλά μόνο 36 από το 2015.
3005	Fri Nov 03 09:18:33 +0000 2017	Μείωση στην παραβατικότητα στο πεζοδρόμιο –67% στις αρπαγές τσαντών, όπως και μείωση κατά 75% στις ληστείες με αρπαγή τσαντών.
3006	Fri Nov 03 09:16:39 +0000 2017	Σήμερα καταγράφεται μείωση σε απάτες και υποθέσεις πλαστογραφίας, μείωση  σε κλοπές-διαρρήξεις καταστημάτων κατά 6,8% και 8,6% σε σπίτια
3007	Fri Nov 03 09:15:38 +0000 2017	Η μείωση της εγκληματικότητας είναι σαφής:165 ανθρωποκτονίες το 2012, 141 το 2013, 105 το 2014, 80 πέρυσι &amp; φέτος 42, με βάση τα στατιστικά.
3008	Fri Nov 03 09:13:13 +0000 2017	Μιλώντας αυθαίρετα &amp; χωρίς αίσθηση της πραγματικότητας για γενικευμένη ανομία, βάζουν στο στόχαστρό την ΕΛΑΣ, όσο κι αν δίνουν συγχαρητήρια
3009	Fri Nov 03 09:11:49 +0000 2017	Ξεσηκώθηκαν για την υπόθεση της αναβάθμισης των F-16, όμως έπειτα αναγκάστηκαν να αναδιπλωθούν.
3010	Fri Nov 03 09:05:36 +0000 2017	Η αξιωματική αντιπολίτευση, με την αμετροεπή αντιπολιτευτική στάση της επιτίθεται στους θεσμούς που διαφυλάττουν την ασφάλεια της χώρας.
3011	Fri Nov 03 09:05:01 +0000 2017	Η χώρα βρίσκει το βηματισμό της &amp; πορεύεται στο τέλος της περιόδου των μνηνονίων. Ο κ. Μητσοτάκης δεν βολεύεται με αυτή τη πραγματικότητα
3012	Fri Nov 03 09:01:21 +0000 2017	Όπως συμβαίνει στα χρόνια της διακυβέρνησής μας, βρισκόμαστε στη #Βουλή για να δοθούν οι απαραίτητες απαντήσεις. https://t.co/4mC6MNszlX
3013	Fri Oct 27 10:44:58 +0000 2017	Αναβαθμίζουμε τον διεθνή ρόλο και το κύρος της χώρας, αφήνοντας πίσω μας το μοντέλο που μας οδήγησε στην κρίση. #vouli https://t.co/pJOtzfI9Nz
3014	Fri Oct 27 08:25:39 +0000 2017	Η κυβέρνηση δίνει τέλος στις γκρίζες ζώνες, τις υπερτιμολογήσεις, τα ψιλά γράμματα, τα αόριστα ωφελήματα που καταλήγουν σε μίζες. #vouli https://t.co/oESFZdDUK3
3015	Fri Oct 20 13:59:48 +0000 2017	Πάμε μπροστά, με σταθερό βήμα. Μακάρι να το καταλάβουν και ορισμένοι θιασώτες της καταστροφής στην Ελλάδα. https://t.co/UN5dPJGLO7 (2/2)
3016	Fri Oct 20 13:58:58 +0000 2017	Τα τελευταία χρόνια, η θέση της Ελλάδας στο διεθνή χώρο, έχει αναβαθμιστεί. (1/2)
3017	Thu Oct 19 13:59:11 +0000 2017	Στη Σύνοδο του Ευρωπαϊκού Σοσιαλιστικού κόμματος, στις Βρυξέλλες, λίγο πριν από την έναρξη της Συνόδου του Ευρωπαϊκού Συμβουλίου. https://t.co/c7TWXssJom
3018	Thu Oct 19 13:33:02 +0000 2017	Με τον Τζέρεμι Κόρμπιν, φίλο και σύμμαχο στον αγώνα για προοδευτικές και ριζοσπαστικές αλλαγές προς όφελος των λαών της Ευρώπης. https://t.co/csmUwljZlb
3019	Thu Oct 12 11:30:17 +0000 2017	Υποκλινόμαστε με σεβασμό μπροστά στο παρελθόν και σε κείνους που κράτησαν όρθια την Ελλάδα. https://t.co/JUbwpdlI1U https://t.co/PYVyNDQvwF
3020	Tue Oct 10 11:50:51 +0000 2017	Εμείς προχωράμε μπροστά, έχουμε την ευθύνη της γνώμης μας, δεν κρυβόμαστε πίσω από προσβλητικά παραδείγματα. https://t.co/MlgAjiNAB5
3021	Tue Oct 10 11:49:07 +0000 2017	Ο κ. Μητσοτάκης καθύβρισε μία κοινωνική κατηγορία λέγοντας πως δήθεν χρήζει ψυχιατρικής περίθαλψης διότι διεκδικεί το δικαίωμα της επιλογής.
3022	Tue Oct 10 10:38:22 +0000 2017	RT @PrimeministerGR: #LIVE: Παρέμβαση στη #Vouli για την νομική αναγνώριση της ταυτότητας φύλου. https://t.co/xFNKqw3git
3023	Mon Oct 09 18:36:57 +0000 2017	Ομιλία στη #Vouli για τη νομική αναγνώριση της ταυτότητας φύλου. #ταυτοτηταΦυλου https://t.co/Mid33Pbzcp
3024	Mon Oct 09 17:43:26 +0000 2017	Η ανάγκη των ανθρώπων για χειραφέτηση, ισότητα, ελευθερία, είναι διαρκής. https://t.co/5pPpAhd3dG
3025	Mon Oct 09 17:19:52 +0000 2017	Κάνουμε πράξη προοδευτικές μεταρρυθμίσεις για τμήματα του πληθυσμού που αντιμετώπισαν άδικες και παράλογες διακρίσεις εις βάρος τους. https://t.co/cSB4JVTVcw
3026	Mon Oct 09 17:15:49 +0000 2017	Έχουμε το θάρρος &amp; το σθένος να προχωρήσουμε σε μεγάλες τομές, να συγκρουστούμε με κατεστημένες αντιλήψεις και με την αδράνεια των θεσμών.
3027	Mon Oct 09 17:14:38 +0000 2017	Ο κ. Μητσοτάκης έχει μετατρέψει τη ΝΔ σε ένα υβρίδιο νεοφιλελεύθερου φανατισμού στην οικονομία &amp; ακροδεξιού λαϊκισμού στα θέματα δικαιωμάτων
3028	Mon Oct 09 17:13:31 +0000 2017	Δεν μπορείτε να είστε φιλελεύθεροι στα εργασιακά αλλά να υποχωρείτε όταν πρέπει να συγκρουστείτε με φοβικά συντηρητικά αντανακλαστικά.
3029	Mon Oct 09 17:11:48 +0000 2017	Tο ερώτημα στην αντιπολίτευση είναι αμείλικτο: Θα υποστηρίξει την πολιτική τομή που θεμελιώνεται στα νομικά κείμενα του σύγχρονου κόσμου;
3030	Mon Oct 09 17:10:28 +0000 2017	Η νομική κατοχύρωση της #ταυτότηταφύλου είναι ένα σημαντικό βήμα στη σταδιακή άρση των διακρίσεων που δηλητηριάζουν &amp; διχάζουν την κοινωνία.
3031	Mon Oct 09 17:08:46 +0000 2017	Έχουμε επιλέξει το δρόμο της υπεράσπισης &amp; διεύρυνσης των ατομικών ελευθεριών και δικαιωμάτων όπως αρμόζει σε ένα ευνομούμενο κράτος δικαίου https://t.co/w7nJCPmiG3
3032	Mon Oct 09 17:07:09 +0000 2017	Όμως, η συλλογική πρόοδος μιας κοινωνίας, έγκειται στη διαρκή μάχη για την άρση των συνεπειών αυτού του αποκρουστικού ισχυρισμού. #vouli
3033	Mon Oct 09 17:03:09 +0000 2017	Οι αρνητές της συλλογικής προόδου καταφεύγουν πάντα στην υπεράσπιση μιας συγκεκριμένης τάξης πραγμάτων, διότι «έτσι έχουν τα πράγματα».
3034	Mon Oct 09 16:59:25 +0000 2017	RT @PrimeministerGR: Η #Vouli καλείται να διασφαλίσει το δικαίωμα κάθε ανθρώπου που ζει στη χώρα, στον αυτοπροσδιορισμό. #ταυτότηταφύλου ht…
3035	Sun Oct 08 19:26:55 +0000 2017	Με τις νέες και τους νέους του ΣΥΡΙΖΑ στην πρωτοπορία για έναν νέο κόσμο που μας χωράει όλους. #sputnikfest17 https://t.co/KLwi3fpg4m
3036	Sun Oct 08 14:28:08 +0000 2017	Έφυγε σήμερα η Λούλα Αναγνωστάκη, μια διανοούμενη, μια σημαντική μορφή του θεάτρου. Συλλυπητήρια στην οικογένειά της. https://t.co/ZiPIfYkI0M
3037	Mon Sep 25 17:13:38 +0000 2017	Δεν θα γίνει ποτέ πλειοψηφικό το μείγμα νεοφιλελευθερισμού και ακροδεξιάς που αποτελούν το πολιτικό πρόγραμμα της ΝΔ. https://t.co/tySmg7S8bV
3038	Mon Sep 25 16:41:49 +0000 2017	Στον αντικοινωνικό λόγο της ηγεσίας της ΝΔ φαίνεται η κάθετη διαχωριστική γραμμή που τέμνει το πολιτικό μας σύστημα. https://t.co/lRTFqIWi9a
3039	Mon Sep 25 16:04:34 +0000 2017	Η χώρα βαδίζει με σταθερά βήματα στην έξοδο από το πρόγραμμα και την μνημονιακή επιτροπεία, σε πείσμα της ΝΔ και του Τύπου που την στηρίζει.
3040	Mon Sep 25 15:58:19 +0000 2017	Η σπουδή της ηγεσίας της ΝΔ να προεξοφλήσει τα αποτελέσματα των ερευνών μοιάζει με επιχείρηση παρέμβασης &amp; επηρεασμού της δικαστικής κρίσης
3041	Mon Sep 25 15:55:06 +0000 2017	Η αντιπολίτευση προεξοφλεί την έρευνα της ελλ.δικαιοσύνης για ένα συγκεκριμένο επιχειρηματία. Γιατί άραγε μια ενδεχόμενη καταδίκη την αφορά; https://t.co/1vYP4t5yFo
3042	Mon Sep 25 15:48:41 +0000 2017	στην καθημερινή δολοφονία χαρακτήρων &amp; την ταύτιση με επιχειρηματικά συμφέροντα ο κος Μητσοτάκης εμφανίζεται σε κατάσταση παραληρήματος. 2/2
3043	Mon Sep 25 15:48:18 +0000 2017	Από το σενάριο της αρισ. παρένθεσης, τα διαρκή διαπιστευτήρια υποταγής στους δανειστές &amp; την καταστροφολογική άρνηση της πραγματικότητας 1/2
3044	Mon Sep 25 15:45:07 +0000 2017	H ΝΔ πολιτεύεται με θέσεις που δεν κρύβουν το αντικοινωνικό μένος της ηγετικής ομάδας της.
3045	Mon Sep 25 15:43:27 +0000 2017	RT @PrimeministerGR: Ομιλία στη συζήτηση για σύσταση Εξεταστικής για τη διερεύνηση εμπλοκής του ΥΠΕΘΑ σε εκκρεμή δικαστική υπόθεση. https:/…
3046	Thu Sep 21 19:49:36 +0000 2017	Να σχεδιάσουμε μαζί το αύριο της Κρήτης που μπορεί να γίνει υπόδειγμα για το μέλλον της χώρας. Για τους πολλούς. https://t.co/6fxsglqae8
3047	Wed Sep 20 12:05:40 +0000 2017	Αξίζει τον κόπο να δουλέψουμε ακόμη πιο σκληρά, να κάνουμε πράξη το όραμά μας, να βγάλουμε τη χώρα από την κρίση https://t.co/8w12aOIz8z 4/4 https://t.co/25HHkdNevU
3048	Wed Sep 20 12:03:40 +0000 2017	Και ο λαός αποφάσισε ότι αυτοί που μας έβαλαν στη δίνη των μνημονίων δεν έχουν την πολιτική αξιοπιστία να βγάλουν τη χώρα απ’ την κρίση. 3/4
3049	Wed Sep 20 12:03:13 +0000 2017	Για πρώτη φορά έγινε σεβαστό το δικαίωμα του λαού να αποφασίσει ποιος θα κυβερνήσει, έχοντας πλήρη γνώση όλων των δεδομένων. 2/4
3050	Wed Sep 20 12:02:37 +0000 2017	Σήμερα κλείνουν δυο χρόνια από τις εκλογές του Σεπτέμβρη 2015, που το παλιό κατεστημένο προσπαθεί να σβήσει από τη μνήμη του ελλην. λαού 1/4
3051	Mon Sep 18 16:09:29 +0000 2017	Ούτε βήμα πίσω απέναντι στους εχθρούς της ελευθερίας. #Παύλος_Φύσσας
3052	Sat Sep 09 20:58:26 +0000 2017	Ήταν δίκαιο και έγινε πράξη. #deth2017 https://t.co/rvhW8bWEDT
